id	Airline	A_ICAO	Time	InitialDate	FinalDate
430411	SWR	UNKNOWN	1350	2	31
430412	SWR	UNKNOWN	660	2	31
430413	SWR	UNKNOWN	1290	2	31
430414	SWR	EDXW	995	2	31
430415	SWR	LROP	1065	2	31
430416	SWR	UNKNOWN	1045	20	28
430417	EDW	UNKNOWN	935	2	31
430418	EDW	UNKNOWN	1285	2	30
430419	VLG	UNKNOWN	865	3	31
430421	VLG	UNKNOWN	865	2	24
430422	SWR	UKBB	1095	2	31
430423	SWR	LYBE	1305	2	31
430424	SWR	UNKNOWN	985	2	31
430425	SWR	UNKNOWN	675	2	31
430426	SWR	UNKNOWN	1310	2	31
430428	SWR	LYBE	1000	2	30
430429	TAP	LPAR	1375	6	27
430431	KAL	RKSI	1035	5	31
430432	TAR	UNKNOWN	1045	2	31
430434	SWR	UNKNOWN	375	2	31
430435	THY	UNKNOWN	830	3	31
430438	SXS	UNKNOWN	1030	3	30
430440	EDW	UNKNOWN	955	11	31
430441	THY	UNKNOWN	565	3	31
430442	SXS	UNKNOWN	545	3	31
430444	AEE	UNKNOWN	1045	5	30
430445	CTN	LDSR	1070	4	29
430447	OAW	LIEO	1250	4	30
430448	OAW	UNKNOWN	1265	14	25
430449	OTF	UNKNOWN	485	4	31
430450	CTN	LDSR	555	4	20
430451	CTN	UNKNOWN	555	11	31
430452	SWR	UNKNOWN	735	4	31
430453	SWR	UNKNOWN	1030	4	30
430455	EDW	UNKNOWN	1085	6	31
430456	SWR	UNKNOWN	975	6	25
430460	EDW	KSAN	925	9	23
430461	EDW	KMCO	670	13	31
430462	GSW	UNKNOWN	920	9	29
430463	EDW	UNKNOWN	1270	10	22
430464	EDW	LDPL	1265	11	30
430465	SWR	ENUL	1310	10	22
430467	EDW	CYVR	720	10	25
430468	SWR	KBOS	385	13	31
430469	EDW	UNKNOWN	1340	11	21
430470	ACA	CYVR	470	12	29
430471	SXS	UNKNOWN	570	11	31
430472	MGX	UNKNOWN	740	11	21
430473	CAI	UNKNOWN	1000	13	31
430474	SWR	UNKNOWN	710	14	22
430475	SWR	UNKNOWN	1030	15	22
430476	EDW	UNKNOWN	950	15	20
430478	SWR	UNKNOWN	485	15	23
430479	EDW	UNKNOWN	785	16	31
430481	VLG	UNKNOWN	835	25	31
216219	FIN	BIKF	720	2	31
216295	ICE	EKCH	720	0	30
216330	GLP	UUDD	720	5	27
216358	WUK	EGGW	720	10	31
220310	BEL	EBBR	720	0	31
220411	BEL	EBBR	720	9	31
220413	TAP	EBBR	720	5	31
220423	RYR	EBBR	720	2	31
220479	AEE	EBBR	720	6	31
220495	VLG	EBBR	720	3	21
220593	BEL	UNKNOWN	720	0	29
220600	TAP	LPPT	720	0	31
220604	BEL	UNKNOWN	720	0	27
220616	BEL	UNKNOWN	720	0	31
220638	BEL	UNKNOWN	720	0	28
220702	JAF	UNKNOWN	720	3	31
220720	BEL	UNKNOWN	720	3	25
220762	BEL	UNKNOWN	720	3	31
220776	BEL	LPPT	720	3	22
220778	BEL	UNKNOWN	720	3	30
220805	BEL	UNKNOWN	720	3	27
223139	RYR	EDDB	720	2	31
223149	RYR	EDDB	720	2	31
223227	EJU	UNKNOWN	720	1	31
223234	RYR	LIRA	720	2	31
223237	RYR	LEMG	720	2	31
223238	RYR	UNKNOWN	720	2	31
223241	RYR	LPFR	720	2	31
223244	EJU	LIEO	720	2	31
223279	EJU	LGIR	720	8	31
223287	EJU	UNKNOWN	720	2	24
223297	EJU	UNKNOWN	720	2	31
223309	EJU	UNKNOWN	720	2	31
223311	EJU	UNKNOWN	720	2	31
223318	EJU	UNKNOWN	720	3	30
223320	RYR	LGAV	720	5	31
223322	EJU	UNKNOWN	720	4	31
223323	OHY	UNKNOWN	720	6	31
223328	EJU	LBWN	720	14	23
223332	EJU	LGRP	720	14	23
223335	EJU	UNKNOWN	720	14	23
233426	DLH	EDDF	720	0	31
233473	EIN	EDDF	720	0	31
233638	DLH	EDDF	720	2	31
233642	LAN	EDDF	720	0	31
233688	DLH	EDDF	720	2	31
233811	TAP	EDDF	720	4	31
233819	DLH	EDDF	720	5	31
233827	DLH	EDDF	720	2	31
233839	DLH	EDDF	720	4	31
233855	BCS	EDDF	720	2	31
233878	DLH	EDDF	720	2	31
233915	DLH	EDDF	720	2	31
233926	DLH	EDDF	720	2	31
234072	DLH	EDDF	720	2	31
234087	DLH	EDDF	720	2	31
234105	DLH	EDDF	720	4	31
237192	SXS	UNKNOWN	720	2	31
237204	SXS	UNKNOWN	720	13	31
239778	CXI	EDDH	720	6	29
239888	EWG	UNKNOWN	720	2	31
239993	EWG	UNKNOWN	720	7	31
243190	RYR	EDDK	720	2	31
243320	TAP	EDDK	720	12	31
243357	EWG	UNKNOWN	720	0	4
243381	SXS	UNKNOWN	720	1	31
243385	RYR	UNKNOWN	720	2	31
243405	PGT	LTFJ	720	2	31
243415	RYR	UNKNOWN	720	2	31
243422	RYR	UNKNOWN	720	2	21
243445	DLH	EDDM	720	2	31
243447	RYR	EVRA	720	2	31
243448	EWG	UNKNOWN	720	2	31
243453	TUI	UNKNOWN	720	2	31
243465	SXS	UNKNOWN	720	3	31
243502	EWG	UNKNOWN	720	10	31
243503	SXS	UNKNOWN	720	10	31
243509	THY	UNKNOWN	720	13	25
247933	LDM	LEAL	720	3	25
248063	EWG	UNKNOWN	720	17	31
255299	VLG	EDDM	720	0	31
255305	DLH	EDDM	720	2	31
255449	DLH	EDDM	720	2	31
255462	DLH	EDDM	720	2	31
255576	LDM	EDDM	720	25	31
255588	DLH	EDDM	720	4	30
255604	EZY	EDDM	720	2	31
255630	DLH	EDDM	720	2	30
255842	DLH	EDDM	720	14	30
256032	CFG	UNKNOWN	720	0	31
256121	KLM	EHAM	720	2	31
256174	DLA	LIMC	720	2	31
256298	EWG	UNKNOWN	720	2	31
256346	EWG	UNKNOWN	720	3	31
256359	CFG	UNKNOWN	720	3	31
256385	EWG	UNKNOWN	720	6	30
256409	EWG	UNKNOWN	720	7	31
258348	RYR	EDDN	720	25	31
258370	RYR	LEMG	720	2	11
258385	CAI	UNKNOWN	720	3	31
258388	PGT	UNKNOWN	720	3	30
258398	SXS	UNKNOWN	720	6	31
258406	AEE	UNKNOWN	720	10	30
258411	RYR	LEMG	720	12	31
258416	THY	UNKNOWN	720	14	25
261322	AEE	EDDS	720	3	31
261412	IBE	EDDS	720	12	25
261423	CFG	UNKNOWN	720	0	31
261494	LDM	UNKNOWN	720	2	24
261506	EWG	LEMG	720	2	31
261514	EWG	UNKNOWN	720	2	31
261567	EWG	LGIR	720	7	31
264250	BAW	EDDT	720	0	31
264282	EZY	EDDT	720	2	31
264378	EIN	EDDT	720	4	31
264440	SAS	EDDT	720	15	20
266192	CFG	UNKNOWN	720	0	31
266221	EWG	UNKNOWN	720	2	31
266224	TUI	UNKNOWN	720	2	31
266251	EWG	LGIR	720	6	31
266264	CFG	UNKNOWN	720	10	31
266272	CAI	UNKNOWN	720	16	31
266740	RYR	EDDW	720	2	31
269882	FIN	EFHK	720	0	31
269982	IBK	EFHK	720	2	31
269985	FIN	EFHK	720	2	28
270167	FIN	LIMC	720	0	31
270210	IBK	LEAL	720	0	25
270217	KLM	EHAM	720	0	31
270248	FIN	LIRF	720	1	31
270253	IBK	LIPZ	720	2	31
270273	FIN	UNKNOWN	720	2	31
270290	IBK	UNKNOWN	720	2	31
270294	BTI	EVRA	720	2	31
270301	FIN	LJLJ	720	2	31
270320	IBK	UNKNOWN	720	3	27
270333	JTG	LGRP	720	6	29
270339	FIN	LIPE	720	13	27
270344	FIN	UNKNOWN	720	6	29
270350	BTI	UNKNOWN	720	6	30
270357	FIN	LIPR	720	8	25
271646	NPT	EGAA	720	0	31
271653	EZY	EGAA	720	2	31
271656	EZY	EGAA	720	2	31
271695	EZY	EGAA	720	8	28
272422	EXS	UNKNOWN	720	4	31
272427	EZY	LPFR	720	4	31
272435	RYR	LPFR	720	4	31
272460	EZY	UNKNOWN	720	5	29
272463	EXS	UNKNOWN	720	6	27
274123	RYR	EGBB	720	2	31
274147	RYR	EGBB	720	4	31
274167	TCX	EGBB	720	6	25
274229	RYR	EIDW	720	0	31
274246	TOM	UNKNOWN	720	1	29
274253	TCX	UNKNOWN	720	2	25
274267	RYR	LELH	720	2	31
274274	RYR	LEBL	720	2	31
274307	EXS	UNKNOWN	720	6	29
274323	TCX	UNKNOWN	720	7	25
274325	EXS	UNKNOWN	720	7	30
274341	TOM	UNKNOWN	720	10	24
274354	EXS	UNKNOWN	720	18	23
274356	WZZ	EPKK	720	27	31
277947	RYR	EGCC	720	2	29
278005	RYR	EGCC	720	4	31
278046	TCX	EGCC	720	2	25
278058	RYR	EGCC	720	4	31
278072	RYR	EGCC	720	2	31
278077	RYR	EGCC	720	2	28
278279	EXS	UNKNOWN	720	1	24
278286	KLM	EHAM	720	2	31
278293	SHT	EGLL	720	2	31
278302	EZY	UNKNOWN	720	2	31
278319	RYR	EIDW	720	2	31
278329	RYR	UNKNOWN	720	2	31
278344	EZY	LSZM	720	2	31
278349	EZY	LFML	720	2	30
278356	RYR	EVRA	720	2	31
278365	EZY	LGSR	720	2	31
278375	RYR	UNKNOWN	720	2	31
278390	EZY	UNKNOWN	720	2	30
278395	TOM	UNKNOWN	720	2	31
278477	EXS	LIPX	720	13	28
278508	TOM	UNKNOWN	720	10	23
278516	EZY	LEMG	720	12	31
279436	TOM	UNKNOWN	720	5	31
280749	RYR	EGGD	720	2	29
280753	RYR	EGGD	720	2	31
280754	RYR	EGGD	720	2	31
280794	RYR	EGGD	720	4	31
280847	TOM	EGGD	720	6	31
280868	KLM	EHAM	720	0	29
280877	EZY	LEZL	720	2	31
280897	EZY	UNKNOWN	720	2	31
280899	EZY	UNKNOWN	720	2	31
280902	RYR	EINN	720	2	31
280912	EZY	LFBD	720	2	31
280943	TOM	UNKNOWN	720	2	25
280957	TCX	UNKNOWN	720	6	25
280960	EZY	UNKNOWN	720	6	31
280978	EZY	UNKNOWN	720	10	31
280982	EZY	LFPG	720	15	31
281865	RYR	EGGP	720	1	31
281866	WZZ	EGGP	720	2	31
281869	WZZ	EGGP	720	2	31
281879	EZY	EGGP	720	2	31
281901	EZY	EGGP	720	25	31
281948	BMS	UNKNOWN	720	2	30
281964	RYR	EPMO	720	2	31
281977	WZZ	EPKT	720	4	31
281986	EZY	UNKNOWN	720	6	31
284569	WZZ	EGGW	720	2	31
284570	EZY	EGGW	720	2	29
284590	RYR	EGGW	720	3	31
284613	EZY	EGGW	720	2	31
284619	EZY	EGGW	720	2	31
284658	WUK	EGGW	720	4	31
284669	RYR	EGGW	720	2	31
284813	EZY	UNKNOWN	720	2	31
284815	EZY	UNKNOWN	720	0	30
284840	RYR	EIDW	720	2	31
284848	EZY	LFPG	720	2	31
284850	EZY	UNKNOWN	720	2	31
284868	EZY	LEBL	720	2	31
284870	EZY	LIEO	720	2	31
284878	EZY	UNKNOWN	720	2	31
284882	RYR	LEBL	720	2	31
284930	WUK	UNKNOWN	720	2	14
284943	WZZ	UNKNOWN	720	2	22
284946	WUK	LGAV	720	5	25
284960	WZZ	UNKNOWN	720	2	31
284968	RYR	UNKNOWN	720	2	31
284992	RYR	LEMP	720	7	29
285001	EZY	UNKNOWN	720	6	31
285014	EZY	LFBD	720	14	23
285017	WUK	EFTU	720	15	27
291566	SHT	EGKK	720	0	30
291585	VLG	EGKK	720	0	31
291586	IBK	EGKK	720	0	27
291598	IBS	EGKK	720	0	31
291603	VLG	EGKK	720	0	31
291667	VLG	EGKK	720	0	31
291697	IBK	EGKK	720	2	31
291699	BAW	EGKK	720	2	28
291713	EJU	EGKK	720	2	29
291723	EZY	EGKK	720	2	31
291736	EJU	EGKK	720	2	31
291742	IBK	EGKK	720	2	31
291757	EZY	EGKK	720	2	31
291761	WZZ	EGKK	720	2	31
291770	VLG	EGKK	720	2	16
291783	EZY	EGKK	720	2	31
291820	EJU	EGKK	720	2	31
291894	EJU	EGKK	720	10	31
291904	RYR	EGKK	720	4	31
291925	EZY	EGKK	720	4	30
291944	EZY	EGKK	720	2	30
291970	BAW	EGKK	720	2	31
292018	VLG	EGKK	720	5	31
292096	VLG	EGKK	720	8	31
292110	BAW	EGKK	720	12	23
292119	IBS	EGKK	720	10	18
292156	VLG	EGKK	720	17	27
292168	BAW	UNKNOWN	720	0	23
292204	BAW	UNKNOWN	720	0	31
292241	BAW	LEAL	720	0	6
292250	BAW	UNKNOWN	720	0	31
292264	BAW	EHAM	720	0	31
292276	TOM	UNKNOWN	720	1	31
292280	BAW	UNKNOWN	720	1	31
292281	EJU	LIPZ	720	2	31
292289	EZY	UNKNOWN	720	2	31
292306	EZY	LPFR	720	2	31
292313	BAW	LEMG	720	2	31
292316	EZY	LEMG	720	2	31
292325	EZY	EGPH	720	2	31
292330	EZY	UNKNOWN	720	3	27
292331	EZY	UNKNOWN	720	2	28
292340	EZY	UNKNOWN	720	2	30
292344	EZY	LSGG	720	2	31
292350	EZY	UNKNOWN	720	2	31
292373	EZY	LGSR	720	2	31
292375	IBK	ESSA	720	2	31
292384	EZY	LPPT	720	2	31
292399	EZY	UNKNOWN	720	2	31
292401	BAW	UNKNOWN	720	2	31
292408	EZY	UNKNOWN	720	2	31
292420	EZY	LDSR	720	2	27
292431	EZY	UNKNOWN	720	2	25
292444	EZY	UNKNOWN	720	2	31
292447	EZY	UNKNOWN	720	2	31
292454	BAW	LPFR	720	2	31
292455	EZY	LHBP	720	2	31
292458	EZY	UNKNOWN	720	2	31
292463	EZY	LFBO	720	2	31
292464	BAW	UNKNOWN	720	2	31
292471	TCX	UNKNOWN	720	2	25
292495	EZY	UNKNOWN	720	2	31
292559	EZY	LFML	720	3	31
292571	BAW	UNKNOWN	720	5	31
292572	BAW	UNKNOWN	720	5	30
292584	EZY	UNKNOWN	720	6	30
292603	EZY	LDPL	720	6	31
292611	EZY	UNKNOWN	720	6	31
292622	TCX	UNKNOWN	720	7	25
292625	BAW	LEAL	720	8	30
292631	EZY	UNKNOWN	720	8	31
292649	BAW	LIPZ	720	9	31
292655	TOM	UNKNOWN	720	9	29
292657	EZY	EGNS	720	10	31
292658	TOM	UNKNOWN	720	10	27
292664	EZY	LGRP	720	11	31
292686	EZY	UNKNOWN	720	15	24
292687	EZY	UNKNOWN	720	15	23
292693	TOM	LGKO	720	17	31
292694	EZY	UNKNOWN	720	17	23
292695	TOM	UNKNOWN	720	17	23
292698	EZY	LEAL	720	17	23
303226	TAP	EGLL	720	0	31
303230	BAW	EGLL	720	0	31
303238	TAP	EGLL	720	0	31
303319	BAW	EGLL	720	0	31
303377	AZA	EGLL	720	0	13
303416	BAW	EGLL	720	0	31
303473	BAW	EGLL	720	0	31
303491	BAW	EGLL	720	0	31
303681	BAW	EGLL	720	10	30
303738	SIA	EGLL	720	2	30
303768	SHT	EGLL	720	2	30
303802	SHT	EGLL	720	2	31
303810	AEE	EGLL	720	2	31
303957	AZA	EGLL	720	14	31
304074	AHY	UNKNOWN	720	0	31
304091	BAW	UNKNOWN	720	0	31
304135	BAW	LEMD	720	0	31
304174	TAP	LPPT	720	0	31
304242	BAW	UNKNOWN	720	0	30
304272	BAW	LEMG	720	0	31
304314	BAW	LIRF	720	0	31
304374	TAP	LPPT	720	0	31
304517	BAW	UNKNOWN	720	1	31
304534	BAW	LEBL	720	2	30
304564	BAW	LPFR	720	2	31
304591	AUA	LOWW	720	2	31
304638	BAW	LROP	720	2	31
304657	BAW	UNKNOWN	720	2	30
304670	BAW	LEMD	720	3	31
304684	BAW	LGMK	720	6	31
304694	BAW	UNKNOWN	720	6	27
304700	BAW	UNKNOWN	720	7	31
304703	BAW	LIEO	720	8	31
304705	BAW	UNKNOWN	720	8	28
304707	BAW	UNKNOWN	720	9	30
304708	BAW	UNKNOWN	720	9	31
304714	BAW	UNKNOWN	720	9	31
307047	EZY	LEAL	720	3	25
307076	EXS	UNKNOWN	720	6	29
307081	EXS	UNKNOWN	720	7	25
307093	EZY	UNKNOWN	720	14	23
308442	EXS	LPFR	720	2	31
308446	RYR	LPFR	720	2	31
308456	RYR	UNKNOWN	720	2	30
308475	TOM	LGKO	720	6	31
309610	RYR	EGPF	720	4	31
309623	TOM	EGPF	720	6	29
309680	EZY	LPFR	720	2	31
309707	EXS	UNKNOWN	720	6	17
309722	CFE	UNKNOWN	720	9	24
309724	CFE	UNKNOWN	720	11	25
309726	WZZ	EPKT	720	14	25
311255	EJU	EGPH	720	2	31
311282	RYR	EGPH	720	4	31
311319	SAS	EGPH	720	3	31
311336	TOM	EGPH	720	9	31
311389	RYR	LPPT	720	2	28
311394	EZY	LSGG	720	2	31
311422	RYR	UNKNOWN	720	2	30
311425	AFR	LFPG	720	2	30
311446	EXS	LIPX	720	10	28
311452	CFE	UNKNOWN	720	10	24
315143	RYR	EGSS	720	2	31
315195	RYR	EGSS	720	2	31
315217	RYR	EGSS	720	2	31
315228	RYR	EGSS	720	2	31
315284	RYR	EGSS	720	2	31
315313	RYR	EGSS	720	4	31
315330	RYR	EGSS	720	9	31
315361	LDM	EGSS	720	2	31
315453	RYR	LELH	720	2	31
315456	RYR	UNKNOWN	720	0	31
315458	RYR	UNKNOWN	720	0	31
315464	FDX	LFPG	720	0	31
315470	RYR	UNKNOWN	720	2	30
315474	PGT	LTFJ	720	2	31
315479	RYR	EKCH	720	2	31
315489	RYR	EPMO	720	2	31
315507	RYR	LIMC	720	2	14
315539	RYR	LIPR	720	2	31
315575	RYR	UNKNOWN	720	2	31
315582	EZY	LIED	720	2	31
315586	RYR	LFBO	720	2	31
315589	RYR	LIBD	720	2	31
315601	RYR	EPKT	720	2	27
315605	RYR	LHBP	720	2	31
315611	RYR	EINN	720	2	31
315633	RYR	UNKNOWN	720	2	31
315637	RYR	EVRA	720	2	31
315653	RYR	UNKNOWN	720	2	31
315655	RYR	ESKN	720	2	30
315687	RYR	UNKNOWN	720	2	31
315714	EXS	UNKNOWN	720	6	31
315716	EXS	UNKNOWN	720	6	27
315721	TCX	UNKNOWN	720	6	25
315726	EZY	UNKNOWN	720	6	31
315727	EZY	UNKNOWN	720	6	30
315735	CFE	UNKNOWN	720	8	23
315745	EXS	LPFR	720	9	31
315749	CFE	LEMG	720	9	22
323860	KLM	EHAM	720	0	31
323876	KLM	EHAM	720	0	31
323904	KLM	EHAM	720	0	31
323927	KLM	EHAM	720	4	31
323972	KLM	EHAM	720	0	31
323993	KLM	EHAM	720	0	31
324040	KLM	EHAM	720	0	31
324041	KLM	EHAM	720	0	31
324056	KLM	EHAM	720	0	31
324076	TAP	EHAM	720	0	31
324087	KLM	EHAM	720	0	31
324145	KLM	EHAM	720	0	31
324176	KLM	EHAM	720	1	31
324300	TRA	EHAM	720	2	22
324338	VLG	EHAM	720	2	31
324378	RYR	EHAM	720	4	31
324516	TRA	EHAM	720	15	22
324812	TRA	UNKNOWN	720	0	31
324864	TRA	LEAL	720	0	31
324922	TRA	UNKNOWN	720	2	31
324943	TAP	LPPT	720	2	31
324955	KLM	LEMG	720	2	31
325067	KLM	LEMD	720	2	31
325072	EJU	LIEO	720	2	31
325084	AZA	LIMC	720	18	31
325120	TRA	LPPT	720	4	28
325122	TRA	UNKNOWN	720	4	28
325128	TRA	LGAV	720	5	31
325132	CND	UNKNOWN	720	4	24
325137	TFL	UNKNOWN	720	8	28
325142	TRA	LGIR	720	4	31
325148	TFL	UNKNOWN	720	5	28
325179	KLM	UNKNOWN	720	7	23
325189	TFL	UNKNOWN	720	11	26
325196	EJU	LGRP	720	14	22
325198	EJU	LIMC	720	14	23
327570	RYR	EHEH	720	2	28
328380	TRA	LEAL	720	0	31
328388	TRA	LPPT	720	2	31
328420	TRA	UNKNOWN	720	15	23
331288	EIN	EIDW	720	2	30
331347	EIN	EIDW	720	2	31
331375	EIN	EIDW	720	2	31
331445	TOM	EIDW	720	8	25
331458	EIN	EIDW	720	9	27
331478	RYR	EIDW	720	15	27
331564	EIN	LFPG	720	1	31
331567	EIN	UNKNOWN	720	1	30
331568	MLD	UNKNOWN	720	1	25
331569	EIN	LEMG	720	1	31
331570	EIN	UNKNOWN	720	1	31
331571	EIN	UNKNOWN	720	1	18
331573	AEE	UNKNOWN	720	2	31
331626	RYR	LEBL	720	4	31
331629	RYR	LPFR	720	4	31
331638	RYR	UNKNOWN	720	4	31
331644	EIN	LIRF	720	4	31
331646	RYR	LIRA	720	4	31
331658	RYR	UNKNOWN	720	4	31
331665	RYR	EGNP	720	5	30
331668	RYR	LPPT	720	4	29
331677	RYR	EPLR	720	5	31
331681	RYR	UNKNOWN	720	4	31
331721	RYR	LEMG	720	10	23
331725	EIN	LFML	720	14	23
331735	EIN	LIPX	720	15	22
332444	EIN	EINN	720	3	31
332457	EIN	UNKNOWN	720	0	31
332459	RYR	UNKNOWN	720	2	31
332943	FLI	LGSM	720	20	25
332952	NAX	UNKNOWN	720	18	31
332957	JTG	UNKNOWN	720	18	23
337393	IBK	EKCH	720	1	25
337436	IBK	EKCH	720	0	25
337506	LDM	EKCH	720	2	31
337521	EJU	EKCH	720	2	31
337531	SAS	EKCH	720	2	31
337552	IBK	EKCH	720	2	23
337685	RYR	EKCH	720	16	31
337697	SAS	EKCH	720	13	20
337739	SAS	LEMG	720	0	31
337812	FLI	UNKNOWN	720	0	30
337828	SAS	UNKNOWN	720	0	31
337838	NAX	UNKNOWN	720	0	31
337843	SAS	LPFR	720	0	31
337860	FLI	UNKNOWN	720	1	30
337876	IBK	EKYT	720	7	31
337886	SAS	LIMC	720	2	30
337904	AFR	LFPG	720	2	31
337908	SAS	LIPE	720	13	31
337922	SAS	LROP	720	2	31
337924	IBK	UNKNOWN	720	2	30
337930	IBK	UNKNOWN	720	2	28
337957	TAP	LPPT	720	2	31
337974	SAS	LGAV	720	14	24
337991	IBK	LGAV	720	6	31
337994	SAS	UNKNOWN	720	6	30
338003	JTG	UNKNOWN	720	7	30
338030	SAS	UNKNOWN	720	11	30
338031	JTG	LDPL	720	11	28
338048	SAS	UNKNOWN	720	14	20
338052	VKG	UNKNOWN	720	14	20
338053	SAS	UNKNOWN	720	14	19
339045	SAS	UNKNOWN	720	13	25
339047	NAX	LEAL	720	10	25
343085	IBK	ENGM	720	2	23
343356	NAX	UNKNOWN	720	0	31
343426	NAX	UNKNOWN	720	1	31
343428	NAX	UNKNOWN	720	1	30
343429	NAX	LPFR	720	1	27
343435	NAX	UNKNOWN	720	1	28
343482	NAX	LEMP	720	4	28
343484	NAX	UNKNOWN	720	4	29
343491	SXS	UNKNOWN	720	4	31
343492	SAS	UNKNOWN	720	4	29
343493	NAX	UNKNOWN	720	4	28
343494	NAX	LIRF	720	4	31
343496	NAX	UNKNOWN	720	4	31
343511	NAX	UNKNOWN	720	8	30
343524	NAX	UNKNOWN	720	8	31
343527	SAS	UNKNOWN	720	11	24
343529	NAX	LEMG	720	8	29
343531	NAX	UNKNOWN	720	8	25
343541	NAX	UNKNOWN	720	10	30
343552	SAS	LIMC	720	13	20
343562	NAX	ENZV	720	14	20
344868	NAX	UNKNOWN	720	10	24
344874	SAS	UNKNOWN	720	11	29
344888	NAX	LEMP	720	13	20
347118	WZZ	UNKNOWN	720	0	31
347213	WZZ	UNKNOWN	720	4	25
347248	WZZ	LIEA	720	10	27
347261	BPA	UNKNOWN	720	13	31
348461	SAS	ESGG	720	2	29
348464	RYR	ESGG	720	2	31
348538	NAX	UNKNOWN	720	2	30
348541	SAS	LPFR	720	2	31
348565	SCW	UNKNOWN	720	11	24
348575	SCW	UNKNOWN	720	10	28
348577	SCW	UNKNOWN	720	11	25
352011	IBK	ESSA	720	2	20
352028	NAX	ESSA	720	2	31
352132	VKG	ESSA	720	7	25
352190	NAX	LEMG	720	0	31
352200	SAS	LPFR	720	0	31
352211	NAX	UNKNOWN	720	0	31
352221	SAS	UNKNOWN	720	0	31
352236	SAS	LFPG	720	0	31
352257	NAX	LPFR	720	0	31
352280	AUA	LOWW	720	2	31
352289	NAX	UNKNOWN	720	2	31
352297	SAS	UNKNOWN	720	2	31
352305	THY	UNKNOWN	720	2	31
352306	NAX	UNKNOWN	720	2	31
352310	NAX	LYBE	720	2	20
352314	NAX	UNKNOWN	720	2	31
352328	NAX	UNKNOWN	720	2	29
352330	SAS	UNKNOWN	720	2	31
352334	NAX	UNKNOWN	720	2	31
352342	NAX	LIEO	720	3	31
352345	NAX	UNKNOWN	720	3	27
352351	SAS	UNKNOWN	720	3	20
352355	SAS	LIRF	720	3	31
352363	SAS	UNKNOWN	720	3	31
352374	TAP	LPPT	720	5	30
352383	SAS	UNKNOWN	720	11	25
352400	BLX	LDPL	720	8	28
352414	SAS	UNKNOWN	720	9	28
352419	SAS	UNKNOWN	720	11	25
352421	SXS	UNKNOWN	720	11	21
352422	SAS	UNKNOWN	720	12	21
352424	SAS	LICJ	720	13	20
355170	VLG	UNKNOWN	720	0	30
355192	RYR	LFOB	720	2	23
355214	WZZ	LROP	720	2	31
355220	RYR	ESKN	720	2	31
355225	VLG	LFPO	720	2	31
355227	RYR	EBCI	720	2	18
355243	RYR	UNKNOWN	720	10	23
355248	ROT	LRBS	720	16	23
360525	WZZ	LEBL	720	2	31
360542	VLG	LEBL	720	2	31
360659	EJU	LEBL	720	3	30
360770	RYR	LEBL	720	25	31
360791	VLG	LFML	720	0	31
360792	VLG	LFBD	720	0	12
360805	VLG	UNKNOWN	720	0	31
360811	AFL	UUEE	720	0	31
360815	VLG	LEZL	720	0	31
360818	PIA	LFPG	720	0	31
360820	VLG	LIRF	720	0	31
360824	AZA	LIRF	720	0	31
360831	SWR	LSZH	720	0	25
360832	VLG	UNKNOWN	720	0	29
360853	VLG	LEMG	720	0	31
360868	VLG	LIPZ	720	0	31
360871	VLG	LPPT	720	0	31
360885	TAP	UNKNOWN	720	0	27
360893	VLG	UNKNOWN	720	0	31
360924	VLG	UNKNOWN	720	0	31
360938	RYR	LIPZ	720	2	31
360956	EJU	LSZM	720	2	25
360961	RYR	UNKNOWN	720	2	30
360971	VLG	UNKNOWN	720	2	31
360979	VLG	LIMC	720	2	31
360980	WZZ	LHBP	720	2	31
360982	VLG	LKPR	720	2	29
360988	RYR	UNKNOWN	720	2	31
360996	EJU	LSGG	720	2	25
361005	RYR	LIME	720	2	31
361010	EJU	LFPG	720	2	25
361012	VLG	UNKNOWN	720	2	29
361037	RYR	LIRF	720	2	31
361039	WZZ	UNKNOWN	720	2	31
361043	VLG	UNKNOWN	720	2	21
361045	VLG	UNKNOWN	720	2	25
361048	RYR	LHBP	720	2	31
361082	VLG	LFPO	720	2	31
361096	RYR	EPMO	720	2	31
361098	VLG	UNKNOWN	720	2	31
361108	VLG	LOWW	720	3	29
361115	THY	UNKNOWN	720	3	29
361120	VLG	UNKNOWN	720	4	31
361128	VLG	UNKNOWN	720	5	30
361191	WZZ	UNKNOWN	720	12	25
361194	VLG	LFPG	720	13	31
361201	VLG	UNKNOWN	720	13	20
361222	VLG	UNKNOWN	720	22	30
369041	TAP	LEMD	720	0	30
369093	AEA	LEMD	720	25	31
369164	LDM	LEMD	720	2	31
369184	WZZ	LEMD	720	2	31
369264	IBE	LEMD	720	2	31
369281	IBE	LEMD	720	10	31
369361	RYR	LEMD	720	2	30
369409	ANE	LEMD	720	9	31
369563	IBE	LEMD	720	18	29
369588	AZA	LIRF	720	0	31
369643	SWR	LSZH	720	0	31
369654	IBS	LFBO	720	0	9
369656	IBE	LDZA	720	19	23
369688	RGN	LIMC	720	0	31
369694	IBE	UNKNOWN	720	0	31
369716	AFL	UUEE	720	0	31
369719	AEA	UNKNOWN	720	0	31
369774	THY	LTBA	720	1	30
369782	AEA	LIMC	720	2	31
369793	RYR	UNKNOWN	720	3	31
369802	IBE	LIMC	720	2	31
369833	RYR	LIME	720	2	31
369837	IBE	LOWW	720	2	31
